time stock-price decision_max decision number-of-stocks portfolio-value
865 29.265 5 -1 1028 30099.915000000015
866 29.25 -1 5 771 30084.495000000014
867 29.25 -1 5 514 30084.495000000014
868 29.275 7 1 258 30097.345000000012
869 29.275 7 1 1 30097.345000000012
870 29.24 -5 5 0 30097.310000000012
871 29.235 -9 5 0 30097.310000000012
872 29.27 -5 -5 257 30097.310000000012
873 29.26 -1 5 0 30094.740000000013
874 29.27 5 -5 257 30094.740000000013
875 29.255 1 -5 514 30090.885000000013
876 29.24 -7 5 257 30083.175000000014
877 29.245 -5 5 0 30084.460000000014
878 29.245 -5 5 0 30084.460000000014
879 29.22 -9 5 0 30084.460000000014
880 29.24 -7 3 0 30084.460000000014
881 29.235 -7 1 0 30084.460000000014
882 29.235 -7 1 0 30084.460000000014
883 29.255 1 -5 257 30084.460000000014
884 29.245 1 -5 514 30081.890000000014
885 29.255 5 -3 771 30087.030000000013
886 29.265 9 -5 1028 30094.740000000016
887 29.255 5 1 771 30084.460000000014
888 29.265 9 -5 1028 30092.170000000013
889 29.27 9 -5 1028 30097.310000000012
890 29.29 9 -5 1028 30117.87000000001
891 29.29 7 -5 1028 30117.87000000001
892 29.29 7 -5 1028 30117.87000000001
893 29.29 5 -5 1028 30117.87000000001
894 29.29 5 -5 1028 30117.87000000001
895 29.265 -1 5 771 30092.170000000013
896 29.26 -5 5 514 30088.315000000017
897 29.275 -3 5 258 30096.025000000012
898 29.27 -5 5 1 30094.73500000001
899 29.27 -3 -3 258 30094.73500000001
900 29.295 3 -5 514 30101.185000000012
901 29.275 3 -1 771 30090.90500000001
902 29.265 -5 -1 771 30083.19500000001
903 29.285 7 -5 1027 30098.615000000013
904 29.29 7 5 771 30103.75000000001
905 29.27 3 3 514 30088.330000000013
906 29.235 -9 5 257 30070.34000000001
907 29.255 -7 5 1 30075.48000000001
908 29.255 -7 5 0 30075.48000000001
909 29.265 -1 3 0 30075.48000000001
910 29.255 -3 -5 257 30075.48000000001
911 29.255 -3 -3 514 30075.48000000001
912 29.265 5 -3 770 30080.62000000001
913 29.26 5 1 513 30076.77000000001
914 29.26 3 -3 769 30076.77000000001
915 29.25 -7 3 512 30069.08000000001
916 29.24 -9 5 255 30063.96000000001
917 29.245 -7 5 0 30065.235000000008
918 29.235 -9 5 0 30065.235000000008
919 29.225 -9 5 0 30065.235000000008
920 29.215 -9 5 0 30065.235000000008
921 29.195 -9 5 0 30065.235000000008
922 29.185 -9 5 0 30065.235000000008
923 29.18 -9 5 0 30065.235000000008
924 29.155 -9 5 0 30065.235000000008
925 29.125 -9 5 0 30065.235000000008
926 29.135 -7 5 0 30065.235000000008
927 29.115 -9 5 0 30065.235000000008
928 29.095 -9 5 0 30065.235000000008
929 29.115 -7 -1 258 30065.235000000008
930 29.11 -5 1 0 30063.94500000001
931 29.105 -7 -3 258 30063.94500000001
932 29.095 -9 -5 516 30061.365000000013
933 29.055 -9 5 258 30040.72500000001
934 29.065 -7 5 0 30043.30500000001
935 29.065 -7 5 0 30043.30500000001
936 29.08 -5 5 0 30043.30500000001
937 29.07 -5 5 0 30043.30500000001
938 29.085 1 -5 258 30043.30500000001
939 29.085 3 -5 516 30043.30500000001
940 29.095 5 -5 774 30048.46500000001
941 29.08 1 -3 1032 30036.85500000001
942 29.105 9 -5 1032 30062.655000000013
943 29.115 9 -5 1032 30072.97500000001
944 29.115 9 -5 1032 30072.97500000001
945 29.125 9 -5 1032 30083.295000000013
946 29.085 3 -1 1032 30042.015000000014
947 29.075 -3 5 774 30031.69500000001
948 29.05 -9 5 516 30012.345000000016
949 29.03 -9 5 258 30002.025000000016
950 29.02 -9 5 0 29999.445000000014
951 29.02 -9 0 0 29999.445000000014
952 29.015 -9 0 0 29999.445000000014
953 29.03 -5 0 0 29999.445000000014
954 29.02 -5 0 0 29999.445000000014
955 29.065 3 0 0 29999.445000000014
956 29.09 7 0 0 29999.445000000014
957 29.09 7 0 0 29999.445000000014
958 29.085 7 0 0 29999.445000000014
959 29.085 7 0 0 29999.445000000014
960 29.085 7 -5 257 29999.445000000014
570 29.47 -9 0 0 30000.0
571 29.51 -7 0 0 30000.0
572 29.595 -5 0 0 30000.0
573 29.72 -3 0 0 30000.0
574 29.79 -1 0 0 30000.0
575 29.815 3 0 0 30000.0
576 29.8 3 0 0 30000.0
577 29.875 9 0 0 30000.0
578 29.88 9 0 0 30000.0
579 29.83 5 0 0 30000.0
580 29.895 9 0 0 30000.0
581 30 9 0 0 30000
582 30.07 9 0 0 30000.0
583 30.04 7 0 0 30000.0
584 30.04 5 0 0 30000.0
585 29.975 1 5 0 30000.0
586 30.01 1 5 0 30000.0
587 30.06 5 3 0 30000.0
588 30.135 9 -5 248 30000.0
589 30.12 7 -5 497 29996.28
590 30.165 9 -5 745 30018.644999999997
591 30.22 9 -5 993 30059.62
592 30.27 9 -5 993 30109.27
593 30.3 9 -5 993 30139.06
594 30.3 7 -5 993 30139.06
595 30.34 9 -5 993 30178.78
596 30.29 5 5 744 30129.129999999997
597 30.25 -1 5 495 30099.37
598 30.22 -5 5 246 30084.519999999997
599 30.285 -1 5 0 30100.51
600 30.165 -9 0 0 30100.51
601 30.185 -7 5 0 30100.51
602 30.145 -9 0 0 30100.51
603 30.245 -3 1 0 30100.51
604 30.185 -3 -5 249 30100.51
605 30.13 -9 0 0 30086.815
606 30.115 -9 0 0 30086.815
607 30.16 -5 5 0 30086.815
608 30.08 -9 0 0 30086.815
609 30.1 -7 1 0 30086.815
610 30.16 1 -5 249 30086.815
611 30.105 -5 3 0 30073.12
612 30.115 -5 -5 249 30073.12
613 30.11 -5 -3 498 30071.875
614 30.14 3 -1 747 30086.815000000002
615 30.225 9 -5 995 30150.31
616 30.21 7 -5 995 30135.385000000002
617 30.17 5 -5 995 30095.585000000003
618 30.15 1 -3 995 30075.685
619 30.195 5 3 746 30120.460000000003
620 30.2 7 3 497 30124.190000000002
621 30.245 9 -5 746 30146.555
622 30.23 7 -5 995 30135.365
623 30.245 7 -5 995 30150.29
624 30.175 1 3 746 30080.64
625 30.14 -5 5 497 30054.53
626 30.12 -9 0 0 30044.590000000004
627 30.14 -5 5 0 30044.590000000004
628 30.165 -3 1 0 30044.590000000004
629 30.14 -5 -3 249 30044.590000000004
630 30.145 -3 -5 498 30045.835000000003
631 30.085 -9 0 0 30015.955
632 30.12 -7 3 0 30015.955
633 30.12 -7 3 0 30015.955
634 30.12 -7 5 0 30015.955
635 30.125 1 -5 249 30015.955
636 30.14 5 -3 497 30019.690000000002
637 30.1 -7 3 248 29999.81
638 30.1 -5 5 0 29999.81
639 30.1 -5 5 0 29999.81
640 30.13 -3 -3 248 29999.809999999998
641 30.115 -3 5 0 29996.09
642 30.04 -9 0 0 29996.09
643 30.035 -9 0 0 29996.09
644 30.09 -5 5 0 29996.09
645 30.1 -1 5 0 29996.09
646 30.1 1 -5 249 29996.09
647 30.095 -1 -5 498 29994.845
648 30.105 7 -3 747 29999.825
649 30.095 3 1 498 29992.354999999996
650 30.085 -3 5 249 29987.375
651 30.055 -5 5 0 29979.905
652 30.04 -9 0 0 29979.905
653 30.055 -7 5 0 29979.905
654 30.055 -5 5 0 29979.905
655 30.035 -9 0 0 29979.905
656 30.02 -9 0 0 29979.905
657 29.96 -9 0 0 29979.905
658 29.96 -9 0 0 29979.905
659 29.96 -9 0 0 29979.905
660 29.975 -3 5 0 29979.905
661 29.99 -1 -5 249 29979.905
662 30.005 3 -5 498 29983.64
663 30 3 -5 747 29981.15
664 30.035 9 -5 996 30007.295000000002
665 30.1 9 -5 996 30072.035000000003
666 30.09 7 -5 996 30062.075
667 30.12 9 -5 996 30091.955
668 30.16 9 -5 996 30131.795000000002
669 30.14 7 -1 996 30111.875000000004
670 30.12 3 1 747 30091.955
671 30.095 1 5 498 30073.28
672 30.11 -1 5 249 30080.75
673 30.095 -7 5 0 30077.015
674 30.095 -9 0 0 30077.015
675 30.065 -9 0 0 30077.015
676 30.06 -9 0 0 30077.015
677 30.025 -9 0 0 30077.015
678 30 -9 0 0 30077.015
679 29.995 -9 0 0 30077.015
680 29.955 -9 0 0 30077.015
681 29.985 -7 5 0 30077.015
682 29.945 -9 0 0 30077.015
683 29.96 -7 5 0 30077.015
684 29.93 -9 0 0 30077.015
685 29.815 -9 0 0 30077.015
686 29.795 -9 0 0 30077.015
687 29.815 -7 5 0 30077.015
688 29.845 -3 5 0 30077.015
689 29.825 -3 -3 252 30077.015
690 29.795 -5 -5 504 30069.454999999998
691 29.775 -9 0 0 30059.374999999996
692 29.78 -7 3 0 30059.374999999996
693 29.755 -9 0 0 30059.374999999996
694 29.745 -9 0 0 30059.374999999996
695 29.755 -5 -1 252 30059.374999999996
696 29.7 -9 0 0 30045.515
697 29.715 -7 5 0 30045.515
698 29.695 -9 0 0 30045.515
699 29.635 -9 0 0 30045.515
700 29.615 -9 0 0 30045.515
701 29.595 -9 0 0 30045.515
702 29.545 -9 0 0 30045.515
703 29.545 -9 0 0 30045.515
704 29.475 -9 0 0 30045.515
705 29.61 -3 -5 253 30045.515
706 29.6 -1 -5 506 30042.985
707 29.66 7 -5 759 30073.344999999998
708 29.63 7 -5 1012 30050.574999999997
709 29.595 3 -1 1012 30015.155
710 29.565 -1 5 759 29984.795000000002
711 29.59 -1 5 506 30003.769999999997
712 29.54 -5 5 253 29978.469999999998
713 29.42 -9 0 0 29948.11
714 29.45 -7 5 0 29948.11
715 29.46 -5 5 0 29948.11
716 29.4 -9 0 0 29948.11
717 29.4 -9 0 0 29948.11
718 29.4 -9 0 0 29948.11
719 29.385 -9 0 0 29948.11
720 29.335 -9 0 0 29948.11
721 29.45 1 -5 254 29948.11
722 29.49 5 -5 507 29958.27
723 29.505 9 -5 760 29965.875
724 29.5 7 -5 1013 29962.075000000004
725 29.455 3 -3 1013 29916.489999999998
726 29.465 1 3 760 29926.620000000003
727 29.46 -1 5 507 29922.820000000003
728 29.415 -5 5 253 29900.005
729 29.41 -7 5 0 29898.74
730 29.355 -9 0 0 29898.74
731 29.37 -7 5 0 29898.74
732 29.38 -5 3 0 29898.74
733 29.38 -5 3 0 29898.74
734 29.385 -3 1 0 29898.74
735 29.39 -1 -5 254 29898.74
736 29.36 -7 -3 508 29891.120000000003
737 29.335 -9 0 0 29878.420000000002
738 29.34 -7 5 0 29878.420000000002
739 29.32 -9 0 0 29878.420000000002
740 29.31 -9 0 0 29878.420000000002
741 29.27 -9 0 0 29878.420000000002
742 29.28 -7 5 0 29878.420000000002
743 29.25 -9 0 0 29878.420000000002
744 29.28 -5 5 0 29878.420000000002
745 29.285 -1 -5 255 29878.420000000002
746 29.27 -3 -3 510 29874.595
747 29.31 5 -5 764 29894.995000000003
748 29.345 9 -5 1018 29921.735000000004
749 29.335 7 -5 1018 29911.555000000008
750 29.33 5 -5 1018 29906.465000000004
751 29.37 9 -5 1018 29947.185000000005
752 29.33 5 5 763 29906.465
753 29.315 -1 5 508 29895.020000000004
754 29.345 1 -1 762 29910.260000000002
755 29.345 1 5 508 29910.260000000002
756 29.375 9 -5 762 29925.500000000004
757 29.325 1 -3 1017 29887.4
758 29.36 5 -3 1017 29922.995000000003
759 29.44 9 -5 1017 30004.355000000003
760 29.43 7 -5 1017 29994.185000000005
761 29.475 9 -5 1017 30039.950000000004
762 29.5 9 -5 1017 30065.375000000004
763 29.55 9 -5 1017 30116.225000000006
764 29.555 9 -5 1017 30121.310000000005
765 29.55 5 -5 1017 30116.225000000006
766 29.54 3 -3 1017 30106.055000000004
767 29.525 1 5 763 30090.800000000003
768 29.525 1 5 509 30090.800000000003
769 29.485 -5 5 254 30070.440000000002
770 29.495 -7 5 0 30072.980000000003
771 29.465 -9 0 0 30072.980000000003
772 29.48 -7 5 0 30072.980000000003
773 29.47 -7 3 0 30072.980000000003
774 29.46 -9 0 0 30072.980000000003
775 29.43 -9 0 0 30072.980000000003
776 29.455 -7 5 0 30072.980000000003
777 29.38 -9 0 0 30072.980000000003
778 29.36 -9 0 0 30072.980000000003
779 29.34 -9 0 0 30072.980000000003
780 29.3 -9 0 0 30072.980000000003
781 29.3 -7 5 0 30072.980000000003
782 29.31 -5 3 0 30072.980000000003
783 29.315 -3 1 0 30072.980000000003
784 29.3 -5 -5 256 30072.980000000003
785 29.325 1 -5 512 30079.380000000005
786 29.315 1 -3 768 30074.260000000006
787 29.345 7 -5 1024 30097.300000000003
788 29.385 9 -5 1024 30138.260000000006
789 29.38 7 -5 1024 30133.140000000003
790 29.385 7 -5 1024 30138.260000000006
791 29.38 3 -5 1024 30133.140000000003
792 29.38 3 3 768 30133.140000000003
793 29.38 1 3 512 30133.14
794 29.32 -5 5 256 30102.42
795 29.32 -9 0 0 30102.42
796 29.335 -5 5 0 30102.42
797 29.34 -3 5 0 30102.42
798 29.32 -5 -1 256 30102.42
799 29.355 1 -5 512 30111.379999999997
800 29.365 5 -5 768 30116.5
801 29.36 5 -5 1024 30112.66
802 29.36 5 -5 1024 30112.66
803 29.335 1 5 768 30087.059999999998
804 29.315 -7 5 512 30071.7
805 29.305 -9 0 0 30066.58
806 29.305 -9 0 0 30066.58
807 29.305 -9 0 0 30066.58
808 29.32 -5 5 0 30066.58
809 29.305 -9 0 0 30066.58
810 29.32 -3 -5 256 30066.58
811 29.285 -9 0 0 30057.620000000003
812 29.285 -9 0 0 30057.620000000003
813 29.295 -5 1 0 30057.620000000003
814 29.265 -9 0 0 30057.620000000003
815 29.25 -9 0 0 30057.620000000003
816 29.25 -9 0 0 30057.620000000003
817 29.255 -7 5 0 30057.620000000003
818 29.25 -9 0 0 30057.620000000003
819 29.225 -9 0 0 30057.620000000003
820 29.225 -9 0 0 30057.620000000003
821 29.19 -9 0 0 30057.620000000003
822 29.16 -9 0 0 30057.620000000003
823 29.19 -7 5 0 30057.620000000003
824 29.165 -7 5 0 30057.620000000003
825 29.18 -5 -1 257 30057.620000000003
826 29.165 -9 0 0 30053.765
827 29.195 3 -3 257 30053.765
828 29.225 7 -5 514 30061.475000000002
829 29.245 9 -5 770 30071.755
830 29.24 7 -5 1027 30067.905
831 29.265 9 -5 1027 30093.58
832 29.255 7 -1 1027 30083.309999999998
833 29.225 1 5 770 30052.5
834 29.215 -3 5 513 30044.800000000003
835 29.205 -7 5 256 30039.670000000002
836 29.205 -7 5 0 30039.670000000002
837 29.245 -1 3 0 30039.670000000002
838 29.245 1 -3 256 30039.670000000002
839 29.245 1 -3 512 30039.67
840 29.295 9 -5 768 30065.27
841 29.29 7 -5 1024 30061.43
842 29.27 5 -3 1024 30040.949999999997
843 29.25 1 -1 1024 30020.47
844 29.27 1 5 768 30040.95
845 29.28 5 5 512 30048.63
846 29.255 -3 3 256 30035.829999999998
847 29.25 -9 0 0 30034.55
848 29.255 -5 1 0 30034.55
849 29.26 -3 5 0 30034.55
850 29.245 -9 0 0 30034.55
851 29.235 -9 0 0 30034.55
852 29.225 -9 0 0 30034.55
853 29.22 -9 0 0 30034.55
854 29.2 -9 0 0 30034.55
855 29.2 -9 0 0 30034.55
856 29.195 -9 0 0 30034.55
857 29.23 -1 -5 256 30034.55
858 29.25 5 -5 512 30039.67
859 29.25 7 -5 768 30039.67
860 29.235 5 -5 1024 30028.149999999998
861 29.255 9 -3 1024 30048.629999999997
862 29.26 9 1 768 30053.75
863 29.27 9 -1 1024 30061.43
864 29.265 7 -5 1024 30056.309999999998
865 29.265 5 -1 1024 30056.309999999998
866 29.25 -1 5 768 30040.949999999997
867 29.25 -1 5 512 30040.949999999997
868 29.275 7 1 256 30053.75
869 29.275 7 1 0 30053.75
870 29.24 -5 5 0 30053.75
871 29.235 -9 0 0 30053.75
872 29.27 -5 -5 256 30053.75
873 29.26 -1 5 0 30051.190000000002
874 29.27 5 -5 256 30051.190000000002
875 29.255 1 -5 512 30047.350000000006
876 29.24 -7 5 256 30039.670000000002
877 29.245 -5 5 0 30040.950000000004
878 29.245 -5 5 0 30040.950000000004
879 29.22 -9 0 0 30040.950000000004
880 29.24 -7 3 0 30040.950000000004
881 29.235 -7 1 0 30040.950000000004
882 29.235 -7 1 0 30040.950000000004
883 29.255 1 -5 256 30040.950000000004
884 29.245 1 -5 512 30038.390000000007
885 29.255 5 -3 768 30043.510000000006
886 29.265 9 -5 1024 30051.190000000006
887 29.255 5 1 768 30040.950000000004
888 29.265 9 -5 1024 30048.630000000005
889 29.27 9 -5 1024 30053.750000000004
890 29.29 9 -5 1024 30074.230000000003
891 29.29 7 -5 1024 30074.230000000003
892 29.29 7 -5 1024 30074.230000000003
893 29.29 5 -5 1024 30074.230000000003
894 29.29 5 -5 1024 30074.230000000003
895 29.265 -1 5 768 30048.630000000005
896 29.26 -5 5 512 30044.790000000008
897 29.275 -3 5 256 30052.47000000001
898 29.27 -5 5 0 30051.190000000006
899 29.27 -3 -3 256 30051.190000000006
900 29.295 3 -5 512 30057.590000000007
901 29.275 3 -1 768 30047.350000000006
902 29.265 -5 -1 1024 30039.670000000006
903 29.285 7 -5 1024 30060.15000000001
904 29.29 7 5 768 30065.270000000008
905 29.27 3 3 512 30049.910000000003
906 29.235 -9 0 0 30031.990000000005
907 29.255 -7 5 0 30031.990000000005
908 29.255 -7 5 0 30031.990000000005
909 29.265 -1 3 0 30031.990000000005
910 29.255 -3 -5 256 30031.990000000005
911 29.255 -3 -3 512 30031.990000000005
912 29.265 5 -3 768 30037.110000000008
913 29.26 5 1 512 30033.27000000001
914 29.26 3 -3 768 30033.270000000008
915 29.25 -7 3 512 30025.590000000007
916 29.24 -9 0 0 30020.47000000001
917 29.245 -7 5 0 30020.47000000001
918 29.235 -9 0 0 30020.47000000001
919 29.225 -9 0 0 30020.47000000001
920 29.215 -9 0 0 30020.47000000001
921 29.195 -9 0 0 30020.47000000001
922 29.185 -9 0 0 30020.47000000001
923 29.18 -9 0 0 30020.47000000001
924 29.155 -9 0 0 30020.47000000001
925 29.125 -9 0 0 30020.47000000001
926 29.135 -7 5 0 30020.47000000001
927 29.115 -9 0 0 30020.47000000001
928 29.095 -9 0 0 30020.47000000001
929 29.115 -7 -1 257 30020.47000000001
930 29.11 -5 1 0 30019.18500000001
931 29.105 -7 -3 257 30019.18500000001
932 29.095 -9 0 0 30016.61500000001
933 29.055 -9 0 0 30016.61500000001
934 29.065 -7 5 0 30016.61500000001
935 29.065 -7 5 0 30016.61500000001
936 29.08 -5 5 0 30016.61500000001
937 29.07 -5 5 0 30016.61500000001
938 29.085 1 -5 258 30016.61500000001
939 29.085 3 -5 516 30016.61500000001
940 29.095 5 -5 773 30021.775000000005
941 29.08 1 -3 1031 30010.180000000008
942 29.105 9 -5 1031 30035.95500000001
943 29.115 9 -5 1031 30046.265000000007
944 29.115 9 -5 1031 30046.265000000007
945 29.125 9 -5 1031 30056.575000000008
946 29.085 3 -1 1031 30015.33500000001
947 29.075 -3 5 773 30005.02500000001
948 29.05 -9 0 0 29985.70000000001
949 29.03 -9 0 0 29985.70000000001
950 29.02 -9 0 0 29985.70000000001
951 29.02 -9 0 0 29985.70000000001
952 29.015 -9 0 0 29985.70000000001
953 29.03 -5 0 0 29985.70000000001
954 29.02 -5 0 0 29985.70000000001
955 29.065 3 0 0 29985.70000000001
956 29.09 7 0 0 29985.70000000001
957 29.09 7 0 0 29985.70000000001
958 29.085 7 0 0 29985.70000000001
959 29.085 7 0 0 29985.70000000001
960 29.085 7 -5 257 29985.70000000001
