time stock-price decision_max decision number-of-stocks portfolio-value
882 29.24 3 -3 496 29066.760000000002
883 29.245 -9 -3 744 29069.240000000005
884 29.22 9 -5 992 29050.64
885 29.24 5 -3 992 29070.48
886 29.235 9 -3 992 29065.52
887 29.255 -5 1 0 29085.36
888 29.245 7 3 0 29085.36
889 29.255 7 3 0 29085.36
890 29.265 -9 3 0 29085.36
891 29.255 9 3 0 29085.36
892 29.255 9 3 0 29085.36
893 29.265 9 1 0 29085.36
894 29.27 9 5 0 29085.36
895 29.29 -3 1 0 29085.36
896 29.29 -5 3 0 29085.36
897 29.29 -9 1 0 29085.36
898 29.29 -9 -1 248 29085.36
899 29.265 9 -1 496 29079.160000000003
900 29.265 9 -1 744 29079.16
901 29.26 9 -5 992 29075.440000000002
902 29.275 -5 -1 992 29090.32
903 29.27 3 -1 992 29085.36
904 29.27 5 -1 992 29085.36
905 29.275 5 3 0 29090.32
906 29.265 9 1 0 29090.32
907 29.285 -9 -1 248 29090.32
908 29.29 -9 3 0 29091.559999999998
909 29.27 -9 1 0 29091.559999999998
910 29.235 9 -1 248 29091.559999999998
911 29.255 7 -3 496 29096.519999999997
912 29.255 5 -1 744 29096.519999999997
913 29.265 -7 1 0 29103.96
914 29.255 9 3 0 29103.96
915 29.255 9 1 0 29103.96
916 29.265 -5 -1 248 29103.96
917 29.26 -9 1 0 29102.719999999998
918 29.26 -7 -1 248 29102.719999999998
919 29.25 -5 -1 496 29100.239999999998
920 29.24 -3 -3 744 29095.279999999995
921 29.245 -7 -3 992 29099.0
922 29.235 -9 -5 992 29089.079999999998
923 29.225 -9 -5 992 29079.16
924 29.215 -7 -5 992 29069.239999999998
925 29.195 -5 -5 992 29049.399999999998
926 29.185 -9 -5 992 29039.48
927 29.18 -9 -5 992 29034.52
928 29.155 -5 -5 992 29009.72
929 29.125 3 -5 992 28979.96
930 29.125 3 -5 992 28979.96
931 29.135 -9 -3 992 28989.88
932 29.115 -1 -5 992 28970.039999999997
933 29.115 -1 -5 992 28970.039999999997
934 29.095 9 -5 992 28950.199999999997
935 29.115 -9 -3 992 28970.039999999997
936 29.105 -9 -3 992 28960.12
937 29.095 -7 -1 992 28950.199999999997
938 29.065 7 -1 992 28920.44
939 29.08 1 -3 992 28935.319999999996
940 29.08 -1 -3 992 28935.319999999996
941 29.08 -1 -3 992 28935.319999999996
942 29.07 9 -3 992 28925.399999999998
943 29.085 9 -3 992 28940.28
944 29.085 9 1 0 28940.28
945 29.095 7 3 0 28940.28
946 29.105 1 5 0 28940.28
947 29.115 -5 5 0 28940.28
948 29.11 -5 3 0 28940.28
949 29.11 -5 3 0 28940.28
950 29.125 -9 5 0 28940.28
951 29.085 -9 0 0 28940.28
952 29.075 -9 0 0 28940.28
953 29.05 -9 0 0 28940.28
954 29.02 7 0 0 28940.28
955 29.025 1 0 0 28940.28
956 29.025 1 0 0 28940.28
957 29.015 7 0 0 28940.28
958 29.03 9 0 0 28940.28
959 29.02 9 0 0 28940.28
960 29.02 9 1 0 28940.28
570 199.67 -3 0 0 30000
571 199.64 -7 0 0 30000
572 199.61 -9 0 0 30000
573 199.38 -9 0 0 30000
574 198.7 1 0 0 30000
575 198.65 -1 0 0 30000
576 198.39 9 0 0 30000
577 198.38 9 0 0 30000
578 198.79 -5 0 0 30000
579 198.99 -9 0 0 30000
580 198.67 1 0 0 30000
581 198.46 9 0 0 30000
582 198.69 5 0 0 30000
583 198.62 9 0 0 30000
584 198.82 7 0 0 30000
585 198.92 -3 5 0 30000.0
586 199.06 -9 0 0 30000.0
587 199.01 -7 0 0 30000.0
588 198.74 9 1 0 30000.0
589 198.82 7 -1 37 30000.0
590 198.955 -9 0 0 30000.0
591 198.86 -9 0 0 30000.0
592 198.83 -9 0 0 30000.0
593 198.61 7 -1 37 30004.995
594 198.63 7 -3 74 30005.735
595 198.68 7 -1 111 30009.434999999998
596 198.75 5 1 74 30017.205
597 198.82 9 3 37 30022.385
598 198.92 9 5 0 30026.085
599 199.07 1 5 0 30026.085
600 199.3 -9 0 0 30026.085
601 199.13 -5 3 0 30026.085
602 199.09 7 1 0 30026.085
603 199.035 7 -1 37 30026.085
604 199.14 5 -3 74 30029.97
605 199.26 -1 1 37 30038.85
606 199.15 7 3 0 30034.78
607 199.32 7 3 0 30034.78
608 199.43 9 5 0 30034.78
609 199.39 9 3 0 30034.78
610 199.59 5 5 0 30034.78
611 199.69 -1 5 0 30034.78
612 199.7 -5 5 0 30034.78
613 199.7 -9 0 0 30034.78
614 199.69 -9 0 0 30034.78
615 199.56 1 -1 37 30034.78
616 199.52 9 -5 74 30033.299999999996
617 199.56 -1 -3 111 30036.259999999995
618 199.55 -3 -3 148 30035.149999999998
619 199.65 -9 0 0 30035.149999999998
620 199.58 -9 0 0 30035.149999999998
621 199.38 9 1 0 30049.949999999997
622 199.38 9 1 0 30049.949999999997
623 199.445 9 -3 37 30049.949999999997
624 199.58 9 -1 74 30054.945
625 199.68 -5 1 37 30062.344999999998
626 199.65 3 3 0 30061.234999999997
627 199.7 -9 0 0 30061.234999999997
628 199.71 -9 0 0 30061.234999999997
629 199.64 7 1 0 30061.234999999997
630 199.63 9 -1 37 30061.234999999993
631 199.7 9 -1 74 30063.824999999997
632 199.77 -3 1 37 30069.004999999997
633 199.8 -7 0 0 30069.004999999997
634 199.79 5 3 0 30070.114999999998
635 199.75 9 1 0 30070.114999999998
636 199.89 -5 -1 37 30070.114999999998
637 199.85 1 3 0 30068.635
638 199.91 -9 0 0 30068.635
639 199.87 -7 0 0 30068.635
640 199.83 1 1 0 30068.635
641 199.8 7 -3 37 30068.634999999995
642 199.86 7 -3 74 30070.854999999996
643 199.83 9 -1 111 30068.635
644 199.92 9 1 74 30078.624999999996
645 199.96 1 5 37 30081.584999999995
646 199.97 1 5 0 30081.954999999994
647 200.01 -9 0 0 30081.954999999994
648 199.99 5 3 0 30081.954999999994
649 199.98 9 1 0 30081.954999999994
650 199.99 9 1 0 30081.954999999994
651 200.14 -9 0 0 30081.954999999994
652 200.09 -9 0 0 30081.954999999994
653 199.99 3 1 0 30081.954999999994
654 199.95 7 -1 37 30081.954999999994
655 199.95 5 -5 74 30081.954999999994
656 200 -7 0 0 30081.954999999994
657 199.94 7 1 0 30085.65499999999
658 199.94 -1 -1 37 30085.65499999999
659 200 -9 0 0 30085.65499999999
660 199.89 1 3 0 30087.874999999993
661 199.92 -1 -3 37 30087.874999999993
662 199.755 9 -1 74 30081.76999999999
663 199.88 9 -3 111 30091.019999999993
664 200.05 9 -1 148 30109.889999999992
665 200.185 5 3 111 30129.86999999999
666 200.39 -7 0 0 30129.86999999999
667 200.25 7 3 0 30152.62499999999
668 200.31 7 3 0 30152.62499999999
669 200.475 -1 1 0 30152.62499999999
670 200.4 9 3 0 30152.62499999999
671 200.58 -7 0 0 30152.62499999999
672 200.67 -9 0 0 30152.62499999999
673 200.46 5 1 0 30152.62499999999
674 200.42 7 -1 37 30152.62499999999
675 200.48 -7 0 0 30152.62499999999
676 200.48 -9 0 0 30152.62499999999
677 200.37 3 -1 37 30154.844999999987
678 200.4 -9 0 0 30154.844999999987
679 200.35 -9 0 0 30154.844999999987
680 200.32 -9 0 0 30154.844999999987
681 200.25 5 -5 37 30155.954999999984
682 200.25 7 -5 74 30155.954999999984
683 200.26 7 -1 111 30156.694999999985
684 200.29 9 1 74 30160.024999999983
685 200.31 -1 3 37 30161.504999999986
686 200.35 -3 5 0 30162.984999999986
687 200.4 -9 0 0 30162.984999999986
688 200.27 -9 0 0 30162.984999999986
689 200.17 1 -1 37 30162.984999999986
690 200.075 9 -3 74 30159.469999999987
691 200.13 9 -3 111 30163.539999999986
692 200.2 -3 -1 148 30171.309999999983
693 200.25 -9 0 0 30171.309999999983
694 200.185 5 3 0 30178.709999999985
695 200.19 7 1 0 30178.709999999985
696 200.18 9 -3 37 30178.709999999985
697 200.285 -3 -1 74 30182.594999999987
698 200.28 -7 0 0 30182.594999999987
699 200.38 -9 0 0 30182.594999999987
700 200.14 7 1 0 30182.224999999984
701 200.17 1 -1 37 30182.224999999984
702 200.19 -5 -1 74 30182.964999999982
703 200.12 5 -3 111 30177.78499999998
704 200.18 -9 0 0 30177.78499999998
705 200.17 -9 0 0 30177.78499999998
706 200.02 1 1 0 30184.444999999985
707 200.03 -7 0 0 30184.444999999985
708 199.97 9 -5 37 30184.444999999985
709 199.96 5 -5 74 30184.074999999986
710 200 -7 0 0 30184.074999999986
711 199.97 -5 -1 37 30187.034999999985
712 199.93 9 1 0 30185.554999999986
713 199.97 -9 0 0 30185.554999999986
714 199.95 -9 0 0 30185.554999999986
715 199.91 -7 0 0 30185.554999999986
716 199.87 9 -1 37 30185.554999999986
717 199.88 5 -3 74 30185.92499999998
718 199.87 9 -3 111 30185.184999999983
719 199.92 -7 0 0 30185.184999999983
720 199.88 5 3 0 30190.734999999982
721 199.94 -7 0 0 30190.734999999982
722 199.87 7 3 0 30190.734999999982
723 199.91 9 -3 37 30190.73499999998
724 200.01 -7 0 0 30190.73499999998
725 199.97 9 3 0 30194.43499999998
726 200.05 -7 0 0 30194.43499999998
727 200 -7 0 0 30194.43499999998
728 200.02 -9 0 0 30194.43499999998
729 199.95 -9 0 0 30194.43499999998
730 199.9 5 -3 37 30194.43499999998
731 199.88 3 -5 74 30193.694999999978
732 199.9 -7 0 0 30193.694999999978
733 199.89 -9 0 0 30193.694999999978
734 199.79 5 1 0 30195.17499999998
735 199.85 -5 -3 37 30195.17499999998
736 199.81 7 -3 74 30193.694999999978
737 199.82 -5 -1 111 30194.43499999998
738 199.85 -9 0 0 30194.43499999998
739 199.78 -3 1 0 30197.764999999978
740 199.785 -9 0 0 30197.764999999978
741 199.75 -9 0 0 30197.764999999978
742 199.76 -9 0 0 30197.764999999978
743 199.66 9 -3 37 30197.764999999978
744 199.69 7 -3 74 30198.874999999978
745 199.71 -3 -1 111 30200.35499999998
746 199.74 -9 0 0 30200.35499999998
747 199.66 7 1 0 30203.68499999998
748 199.7 9 -1 37 30203.684999999983
749 199.76 9 -1 74 30205.904999999984
750 199.78 9 3 37 30207.384999999984
751 199.85 -1 3 0 30209.974999999984
752 199.91 -7 0 0 30209.974999999984
753 199.9 -7 0 0 30209.974999999984
754 199.82 9 1 0 30209.974999999984
755 199.89 -7 0 0 30209.974999999984
756 199.86 -5 -1 37 30209.974999999984
757 199.85 -7 0 0 30209.974999999984
758 199.855 -9 0 0 30209.974999999984
759 199.83 1 -3 37 30209.604999999985
760 199.8 9 -5 74 30208.494999999988
761 199.8 9 -5 111 30208.494999999988
762 199.88 -3 -1 148 30217.374999999985
763 199.92 -9 0 0 30217.374999999985
764 199.92 -7 0 0 30217.374999999985
765 199.885 7 1 0 30223.294999999984
766 199.91 5 1 0 30223.294999999984
767 199.95 9 -1 37 30223.294999999984
768 199.97 9 3 0 30224.03499999998
769 200.05 7 3 0 30224.03499999998
770 200.16 5 5 0 30224.03499999998
771 200.24 -1 5 0 30224.03499999998
772 200.2 9 3 0 30224.03499999998
773 200.28 9 3 0 30224.03499999998
774 200.35 1 5 0 30224.03499999998
775 200.37 7 5 0 30224.03499999998
776 200.42 -7 0 0 30224.03499999998
777 200.43 -5 5 0 30224.03499999998
778 200.385 7 1 0 30224.03499999998
779 200.42 -9 0 0 30224.03499999998
780 200.41 -7 0 0 30224.03499999998
781 200.34 7 1 0 30224.03499999998
782 200.39 9 -3 37 30224.03499999998
783 200.42 5 -1 74 30225.144999999982
784 200.41 5 1 37 30224.404999999977
785 200.47 9 3 0 30226.624999999978
786 200.45 7 3 0 30226.624999999978
787 200.53 7 5 0 30226.624999999978
788 200.6 3 5 0 30226.624999999978
789 200.51 9 3 0 30226.624999999978
790 200.66 -1 -1 37 30226.624999999978
791 200.7 -3 5 0 30228.10499999998
792 200.74 -9 0 0 30228.10499999998
793 200.72 1 3 0 30228.10499999998
794 200.68 9 1 0 30228.10499999998
795 200.74 1 -3 37 30228.10499999998
796 200.79 -5 1 0 30229.95499999998
797 200.85 -9 0 0 30229.95499999998
798 200.78 -9 0 0 30229.95499999998
799 200.61 5 -1 37 30229.95499999998
800 200.54 9 -3 74 30227.36499999998
801 200.66 -3 -3 111 30236.24499999998
802 200.645 -5 -1 148 30234.579999999984
803 200.64 -9 0 0 30234.579999999984
804 200.67 -9 0 0 30234.579999999984
805 200.53 3 1 0 30233.83999999998
806 200.51 -1 -5 37 30233.83999999998
807 200.5 3 -5 74 30233.46999999998
808 200.5 -5 -5 111 30233.46999999998
809 200.47 5 -5 148 30230.13999999998
810 200.515 1 -3 148 30236.799999999977
811 200.41 9 1 111 30221.259999999977
812 200.545 -3 -3 148 30236.24499999998
813 200.58 -9 0 0 30236.24499999998
814 200.57 -7 0 0 30236.24499999998
815 200.52 3 1 0 30241.42499999998
816 200.53 -9 0 0 30241.42499999998
817 200.54 -9 0 0 30241.42499999998
818 200.48 -3 -3 37 30241.42499999998
819 200.45 5 -5 74 30240.31499999998
820 200.475 -7 0 0 30240.31499999998
821 200.45 -5 -3 37 30242.164999999986
822 200.44 5 -5 74 30241.794999999984
823 200.47 -7 0 0 30241.794999999984
824 200.42 3 3 0 30244.014999999985
825 200.41 -3 -5 37 30244.014999999985
826 200.45 -9 0 0 30244.014999999985
827 200.4 -9 0 0 30244.014999999985
828 200.36 -5 -1 37 30245.494999999988
829 200.35 -5 -5 74 30245.124999999985
830 200.31 9 -5 111 30242.164999999986
831 200.34 -9 0 0 30242.164999999986
832 200.32 -9 0 0 30242.164999999986
833 200.3 1 -3 37 30245.494999999988
834 200.28 7 -5 74 30244.75499999999
835 200.25 9 -3 111 30242.53499999999
836 200.32 3 -1 148 30250.30499999999
837 200.33 5 1 111 30251.78499999999
838 200.33 9 3 74 30251.78499999999
839 200.36 9 5 37 30254.00499999999
840 200.42 7 5 0 30256.22499999999
841 200.44 9 5 0 30256.22499999999
842 200.48 -1 5 0 30256.22499999999
843 200.47 1 3 0 30256.22499999999
844 200.55 -9 0 0 30256.22499999999
845 200.48 -9 0 0 30256.22499999999
846 200.43 -7 0 0 30256.22499999999
847 200.36 -7 0 0 30256.22499999999
848 200.34 -5 -5 37 30256.22499999999
849 200.33 -7 0 0 30256.22499999999
850 200.27 9 -5 37 30255.85499999999
851 200.29 -3 -3 74 30256.594999999987
852 200.31 -9 0 0 30256.594999999987
853 200.28 -9 0 0 30256.594999999987
854 200.24 -7 0 0 30256.594999999987
855 200.18 5 -3 37 30258.07499999999
856 200.17 -5 -5 74 30257.704999999987
857 200.2 -9 0 0 30257.704999999987
858 200.13 -9 0 0 30257.704999999987
859 200.11 -7 0 0 30257.704999999987
860 200.07 1 -5 37 30259.92499999999
861 200.06 3 -5 74 30259.554999999986
862 200.075 1 -3 111 30260.664999999986
863 200.03 9 -3 148 30255.669999999987
864 200.08 -1 -3 148 30263.06999999999
865 200.14 -9 0 0 30263.06999999999
866 200.06 -5 3 0 30271.949999999986
867 200.04 1 -1 37 30271.949999999986
868 200.01 9 -3 74 30270.83999999999
869 200.04 7 -3 111 30273.059999999987
870 200.05 -1 -1 148 30274.16999999999
871 200.06 -9 0 0 30274.16999999999
872 200.05 -3 3 0 30275.649999999987
873 200.04 -7 0 0 30275.649999999987
874 200.02 -9 0 0 30275.649999999987
875 200.01 -9 0 0 30275.649999999987
876 199.91 9 -1 37 30275.649999999987
877 199.91 9 -3 74 30275.649999999987
878 199.96 -7 0 0 30275.649999999987
879 199.95 -9 0 0 30275.649999999987
880 199.93 -9 0 0 30275.649999999987
881 199.9 1 -1 37 30279.34999999999
882 199.87 9 -3 74 30278.23999999999
883 199.89 9 -3 111 30279.71999999999
884 199.92 9 -1 148 30283.049999999992
885 199.94 1 3 111 30286.00999999999
886 199.95 3 5 74 30287.11999999999
887 199.95 9 3 37 30287.119999999995
888 199.955 7 5 0 30287.304999999993
889 199.96 5 5 0 30287.304999999993
890 200 -1 1 0 30287.304999999993
891 199.98 7 3 0 30287.304999999993
892 200.02 -3 5 0 30287.304999999993
893 200.055 -5 5 0 30287.304999999993
894 199.99 3 3 0 30287.304999999993
895 200.05 -9 0 0 30287.304999999993
896 200.005 -9 0 0 30287.304999999993
897 199.95 -9 0 0 30287.304999999993
898 199.9 9 -5 37 30287.304999999993
899 199.9 9 -5 74 30287.304999999993
900 199.9 9 -5 111 30287.304999999997
901 199.91 -1 -1 148 30288.414999999994
902 199.92 -9 0 0 30288.414999999994
903 199.92 -9 0 0 30288.414999999994
904 199.88 7 1 0 30289.894999999993
905 199.855 9 -3 37 30289.894999999993
906 199.905 -3 -1 74 30291.744999999995
907 199.92 -7 0 0 30291.744999999995
908 199.93 3 3 0 30292.854999999996
909 199.89 9 1 0 30292.854999999996
910 199.89 9 -3 37 30292.854999999996
911 200.01 -1 -1 74 30297.295
912 200.03 -9 0 0 30297.295
913 200.03 -9 0 0 30297.295
914 199.99 -9 0 0 30297.295
915 199.945 7 -1 37 30298.774999999994
916 199.96 -5 -3 74 30299.329999999994
917 199.93 5 -5 111 30297.109999999993
918 199.99 -9 0 0 30297.109999999993
919 199.945 7 3 0 30303.769999999993
920 199.92 9 1 0 30303.769999999993
921 199.98 9 -1 37 30303.769999999993
922 200.035 -9 0 0 30303.769999999993
923 200.03 -9 0 0 30303.769999999993
924 200 -7 0 0 30303.769999999993
925 199.95 -9 0 0 30303.769999999993
926 199.93 -7 0 0 30303.769999999993
927 199.91 -9 0 0 30303.769999999993
928 199.86 9 -5 37 30305.804999999993
929 199.88 -7 0 0 30305.804999999993
930 199.85 -9 0 0 30305.804999999993
931 199.85 -9 0 0 30305.804999999993
932 199.855 -7 0 0 30305.804999999993
933 199.77 -5 -1 37 30306.54499999999
934 199.77 -5 -1 74 30306.54499999999
935 199.74 -1 -5 111 30304.324999999986
936 199.76 -7 0 0 30304.324999999986
937 199.705 3 -5 37 30306.544999999987
938 199.66 5 -5 74 30304.87999999999
939 199.76 -9 0 0 30304.87999999999
940 199.695 7 -1 37 30312.279999999988
941 199.695 7 -1 74 30312.279999999988
942 199.7 9 1 37 30312.649999999987
943 199.7 9 1 0 30312.649999999987
944 199.77 9 -1 37 30312.649999999987
945 199.78 5 3 0 30313.019999999986
946 199.875 -7 0 0 30313.019999999986
947 199.82 9 3 0 30313.019999999986
948 199.785 9 1 0 30313.019999999986
949 199.785 9 1 0 30313.019999999986
950 199.905 -9 0 0 30313.019999999986
951 199.92 -7 0 0 30313.019999999986
952 199.805 -7 0 0 30313.019999999986
953 199.71 -1 0 0 30313.019999999986
954 199.76 -9 0 0 30313.019999999986
955 199.63 -3 0 0 30313.019999999986
956 199.63 -3 0 0 30313.019999999986
957 199.61 -3 0 0 30313.019999999986
958 199.56 -9 0 0 30313.019999999986
959 199.57 -9 0 0 30313.019999999986
960 199.57 -9 0 0 30313.019999999986
570 198.7 9 0 0 30000
571 198.65 9 0 0 30000
572 198.39 9 0 0 30000
573 198.38 9 0 0 30000
574 198.79 -1 0 0 30000
575 198.99 -9 0 0 30000
576 198.67 1 0 0 30000
577 198.46 9 0 0 30000
578 198.69 -5 0 0 30000
579 198.62 5 0 0 30000
580 198.82 -9 0 0 30000
581 198.92 -9 0 0 30000
582 199.06 -9 0 0 30000
583 199.01 -7 0 0 30000
584 198.74 9 0 0 30000
585 198.82 7 5 0 30000.0
586 198.955 -7 0 0 30000.0
587 198.86 5 5 0 30000.0
588 198.83 7 -1 37 30000.0
589 198.61 9 5 0 29991.86
590 198.63 7 5 0 29991.86
591 198.68 5 5 0 29991.86
592 198.75 -5 5 0 29991.86
593 198.82 -9 0 0 29991.86
594 198.92 -9 0 0 29991.86
595 199.07 -9 0 0 29991.86
596 199.3 -9 0 0 29991.86
597 199.13 -7 0 0 29991.86
598 199.09 -3 -5 37 29991.86
599 199.035 5 5 0 29989.824999999997
600 199.14 -7 0 0 29989.824999999997
601 199.26 -9 0 0 29989.824999999997
602 199.15 -3 -1 37 29989.824999999997
603 199.32 -9 0 0 29989.824999999997
604 199.43 -9 0 0 29989.824999999997
605 199.39 -7 0 0 29989.824999999997
606 199.59 -9 0 0 29989.824999999997
607 199.69 -9 0 0 29989.824999999997
608 199.7 -9 0 0 29989.824999999997
609 199.7 -7 0 0 29989.824999999997
610 199.69 -3 -3 37 29996.114999999998
611 199.56 9 5 0 29991.305
612 199.52 9 5 0 29991.305
613 199.56 5 5 0 29991.305
614 199.55 5 5 0 29991.305
615 199.65 -9 0 0 29991.305
616 199.58 1 -5 37 29991.305
617 199.38 9 5 0 29983.905
618 199.445 7 5 0 29983.905
619 199.58 -9 0 0 29983.905
620 199.68 -9 0 0 29983.905
621 199.65 -7 0 0 29983.905
622 199.65 -7 0 0 29983.905
623 199.7 -9 0 0 29983.905
624 199.71 -9 0 0 29983.905
625 199.64 1 3 0 29983.905
626 199.63 9 3 0 29983.905
627 199.7 -9 0 0 29983.905
628 199.77 -9 0 0 29983.905
629 199.8 -9 0 0 29983.905
630 199.79 -7 0 0 29983.905
631 199.75 -3 -3 37 29983.905
632 199.89 -9 0 0 29983.905
633 199.85 -7 0 0 29983.905
634 199.91 -9 0 0 29983.905
635 199.87 -5 -5 37 29989.085
636 199.83 9 5 0 29987.604999999996
637 199.8 9 5 0 29987.604999999996
638 199.86 -7 0 0 29987.604999999996
639 199.83 5 3 0 29987.604999999996
640 199.92 -9 0 0 29987.604999999996
641 199.96 -9 0 0 29987.604999999996
642 199.97 -9 0 0 29987.604999999996
643 200.01 -9 0 0 29987.604999999996
644 199.99 -7 0 0 29987.604999999996
645 199.98 -3 3 0 29987.604999999996
646 199.99 -7 0 0 29987.604999999996
647 200.14 -9 0 0 29987.604999999996
648 200.09 -7 0 0 29987.604999999996
649 199.99 9 -1 37 29987.604999999996
650 199.95 9 5 0 29986.124999999993
651 199.95 9 5 0 29986.124999999993
652 200 3 5 0 29986.124999999993
653 199.94 9 1 0 29986.124999999993
654 199.94 9 -1 37 29986.124999999993
655 200 -9 0 0 29986.124999999993
656 199.89 9 5 0 29988.344999999994
657 199.92 7 1 0 29988.344999999994
658 199.755 9 5 0 29988.344999999994
659 199.88 7 5 0 29988.344999999994
660 200.05 -9 0 0 29988.344999999994
661 200.185 -9 0 0 29988.344999999994
662 200.39 -9 0 0 29988.344999999994
663 200.25 -7 0 0 29988.344999999994
664 200.31 -7 0 0 29988.344999999994
665 200.475 -9 0 0 29988.344999999994
666 200.4 -7 0 0 29988.344999999994
667 200.58 -9 0 0 29988.344999999994
668 200.67 -9 0 0 29988.344999999994
669 200.46 3 3 0 29988.344999999994
670 200.42 9 3 0 29988.344999999994
671 200.48 1 5 0 29988.344999999994
672 200.48 5 5 0 29988.344999999994
673 200.37 9 3 0 29988.344999999994
674 200.4 7 -1 37 29988.344999999994
675 200.35 9 5 0 29986.494999999995
676 200.32 9 5 0 29986.494999999995
677 200.25 9 5 0 29986.494999999995
678 200.25 9 5 0 29986.494999999995
679 200.26 5 5 0 29986.494999999995
680 200.29 1 -3 37 29986.494999999995
681 200.31 -9 0 0 29986.494999999995
682 200.35 -9 0 0 29986.494999999995
683 200.4 -9 0 0 29986.494999999995
684 200.27 9 1 0 29987.234999999997
685 200.17 9 5 0 29987.234999999997
686 200.075 9 5 0 29987.234999999997
687 200.13 7 5 0 29987.234999999997
688 200.2 1 3 0 29987.234999999997
689 200.25 -9 0 0 29987.234999999997
690 200.185 1 -5 37 29987.234999999997
691 200.19 -1 -5 74 29987.42
692 200.18 5 -1 111 29986.679999999997
693 200.285 -9 0 0 29986.679999999997
694 200.28 -7 0 0 29986.679999999997
695 200.38 -9 0 0 29986.679999999997
696 200.14 9 5 0 29998.334999999995
697 200.17 7 5 0 29998.334999999995
698 200.19 5 5 0 29998.334999999995
699 200.12 9 5 0 29998.334999999995
700 200.18 1 1 0 29998.334999999995
701 200.17 1 -1 37 29998.334999999995
702 200.02 9 5 0 29992.784999999996
703 200.03 7 5 0 29992.784999999996
704 199.97 9 5 0 29992.784999999996
705 199.96 9 5 0 29992.784999999996
706 200 5 1 0 29992.784999999996
707 199.97 5 1 0 29992.784999999996
708 199.93 9 -1 37 29992.784999999996
709 199.97 3 -5 74 29994.265
710 199.95 7 3 37 29992.784999999996
711 199.91 9 5 0 29991.304999999993
712 199.87 9 5 0 29991.304999999993
713 199.88 7 5 0 29991.304999999993
714 199.87 9 5 0 29991.304999999993
715 199.92 -9 0 0 29991.304999999993
716 199.88 7 -5 37 29991.304999999993
717 199.94 -9 0 0 29991.304999999993
718 199.87 9 -3 37 29993.524999999994
719 199.91 -7 0 0 29993.524999999994
720 200.01 -9 0 0 29993.524999999994
721 199.97 -7 0 0 29993.524999999994
722 200.05 -9 0 0 29993.524999999994
723 200 -7 0 0 29993.524999999994
724 200.02 -7 0 0 29993.524999999994
725 199.95 9 3 0 29995.00499999999
726 199.9 9 5 0 29995.00499999999
727 199.88 9 5 0 29995.00499999999
728 199.9 5 5 0 29995.00499999999
729 199.89 7 3 0 29995.00499999999
730 199.79 9 5 0 29995.00499999999
731 199.85 7 -3 37 29995.00499999999
732 199.81 7 5 0 29993.52499999999
733 199.82 5 5 0 29993.52499999999
734 199.85 -9 0 0 29993.52499999999
735 199.78 9 5 0 29993.52499999999
736 199.785 7 1 0 29993.52499999999
737 199.75 9 5 0 29993.52499999999
738 199.76 7 5 0 29993.52499999999
739 199.66 9 5 0 29993.52499999999
740 199.69 7 5 0 29993.52499999999
741 199.71 5 5 0 29993.52499999999
742 199.74 -9 0 0 29993.52499999999
743 199.66 9 -3 37 29993.524999999987
744 199.7 5 -3 74 29995.00499999999
745 199.76 -9 0 0 29995.00499999999
746 199.78 -9 0 0 29995.00499999999
747 199.85 -9 0 0 29995.00499999999
748 199.91 -9 0 0 29995.00499999999
749 199.9 -7 0 0 29995.00499999999
750 199.82 1 -1 37 29999.44499999999
751 199.89 -7 0 0 29999.44499999999
752 199.86 -1 5 0 30002.03499999999
753 199.85 7 5 0 30002.03499999999
754 199.855 5 -1 37 30002.03499999999
755 199.83 9 5 0 30001.10999999999
756 199.8 9 5 0 30001.10999999999
757 199.8 9 5 0 30001.10999999999
758 199.88 -9 0 0 30001.10999999999
759 199.92 -9 0 0 30001.10999999999
760 199.92 -7 0 0 30001.10999999999
761 199.885 -3 -5 37 30001.10999999999
762 199.91 -5 -3 74 30002.03499999999
763 199.95 -9 0 0 30002.03499999999
764 199.97 -9 0 0 30002.03499999999
765 200.05 -9 0 0 30002.03499999999
766 200.16 -9 0 0 30002.03499999999
767 200.24 -9 0 0 30002.03499999999
768 200.2 -7 0 0 30002.03499999999
769 200.28 -9 0 0 30002.03499999999
770 200.35 -9 0 0 30002.03499999999
771 200.37 -9 0 0 30002.03499999999
772 200.42 -9 0 0 30002.03499999999
773 200.43 -9 0 0 30002.03499999999
774 200.385 -3 1 0 30004.994999999988
775 200.42 -5 -1 37 30004.994999999988
776 200.41 -3 5 0 30004.624999999985
777 200.34 9 5 0 30004.624999999985
778 200.39 5 1 0 30004.624999999985
779 200.42 -9 0 0 30004.624999999985
780 200.41 -7 0 0 30004.624999999985
781 200.47 -9 0 0 30004.624999999985
782 200.45 -7 0 0 30004.624999999985
783 200.53 -9 0 0 30004.624999999985
784 200.6 -9 0 0 30004.624999999985
785 200.51 -5 -3 37 30004.624999999985
786 200.66 -9 0 0 30004.624999999985
787 200.7 -9 0 0 30004.624999999985
788 200.74 -9 0 0 30004.624999999985
789 200.72 -7 0 0 30004.624999999985
790 200.68 -1 -3 37 30010.17499999999
791 200.74 -9 0 0 30010.17499999999
792 200.79 -9 0 0 30010.17499999999
793 200.85 -9 0 0 30010.17499999999
794 200.78 -5 -5 37 30012.39499999999
795 200.61 9 5 0 30006.10499999999
796 200.54 9 5 0 30006.10499999999
797 200.66 5 5 0 30006.10499999999
798 200.645 5 5 0 30006.10499999999
